PWSID,ZIPCODE
NY2900000,11553
NY2900000,11590
NY2900000,11554
NY2902815,11576
NY2902815,11507
NY2902815,11577
NY2902817,11714
NY2902823,11520
NY2902825,11507
NY2902825,11596
NY2902825,11576
NY2902825,11040
NY2902826,11542
NY2902829,11801
NY2902830,11040
NY2902830,11530
NY2902830,11580
NY2902830,11003
NY2902830,11001
NY2902830,11010
NY2902831,11791
NY2902834,11561
NY2902835,11565
NY2902835,11557
NY2902835,11572
NY2902835,11575
NY2902835,11580
NY2902835,11552
NY2902835,11598
NY2902835,11563
NY2902835,11558
NY2902835,11581
NY2902835,11696
NY2902835,11559
NY2902835,11518
NY2902835,11516
NY2902835,11510
NY2902835,11509
NY2902837,11762
NY2902837,11758
NY2902840,11783
NY2902840,11793
NY2902840,11566
NY2902840,11758
NY2902840,11756
NY2902840,11710
NY2902841,11023
NY2902841,11024
NY2902841,11021
NY2902845,11803
NY2902848,11570
NY2902851,11577
NY2902851,11576
NY2902853,11547
NY2902853,11542
NY2902853,11576
NY2902853,11545
NY2902853,11579
NY2902857,11552
NY2912267,11050
NY2912267,11030
NY3100561,14109
NY3100561,14107
NY3100561,14174
NY3100561,14131
NY3100561,14132
NY3100561,14092
NY3100563,14094
NY3100563,14067
NY3100564,14094
NY3100568,14305
NY3100568,14302
NY3100568,14301
NY3100568,14303
NY3100568,14304
NY3100572,14120
NY3100580,14067
NY3100580,14001
NY3100580,14105
NY3100580,14094
NY3100585,14094
NY3100585,14132
NY3100585,14304
NY3100585,14120
NY3100595,14126
NY3100595,14028
NY3100595,14008
NY3100595,14108
NY3202405,13440
NY3202411,13413
NY3202411,13340
NY3202411,13502
NY3202411,13501
NY3202411,13424
NY3202411,13417
NY3202411,13495
NY3202411,13479
NY3202411,13505
NY3202411,13354
NY3202411,13490
NY3202411,13456
NY3202411,13469
NY3202411,13323
NY3202411,13321
NY3202411,13504
NY3202411,13503
NY3202411,13403
NY3202411,13599
NY3202411,13492
NY3304334,13152
NY3304334,13205
NY3304334,13209
NY3304334,13201
NY3304334,13202
NY3304334,13203
NY3304334,13204
NY3304334,13207
NY3304334,13208
NY3304334,13080
NY3304334,13210
NY3304334,13211
NY3304334,13212
NY3304334,13213
NY3304334,13214
NY3304334,13215
NY3304334,13060
NY3304334,13206
NY3304336,13088
NY3304336,13082
NY3304336,13084
NY3304336,13090
NY3304336,13104
NY3304336,13108
NY3304336,13112
NY3304336,13044
NY3304336,13115
NY3304336,13116
NY3304336,13120
NY3304336,13123
NY3304336,13126
NY3304336,13110
NY3304336,13132
NY3304336,13030
NY3304336,13031
NY3304336,13032
NY3304336,13036
NY3304336,13037
NY3304336,13039
NY3304336,13041
NY3304336,13060
NY3304336,13028
NY3304336,13080
NY3304336,13029
NY3304336,13057
NY3304336,13066
NY3304336,13069
NY3304336,13074
NY3304336,13076
NY3304336,13078
NY3304336,13042
NY3304336,13221
NY3304336,13208
NY3304336,13209
NY3304336,13210
NY3304336,13211
NY3304336,13212
NY3304336,13135
NY3304336,13215
NY3304336,13152
NY3304336,13220
NY3304336,13214
NY3304336,13308
NY3304336,13316
NY3304336,13401
NY3304336,13402
NY3304336,13421
NY3304336,13471
NY3304336,13501
NY3304336,13159
NY3304336,13167
NY3304336,13156
NY3304336,13157
NY3304336,13162
NY3304336,13219
NY3304336,13164
NY3304336,13138
NY3304336,13027
NY3304336,13207
NY3304336,13201
NY3304336,13204
NY3304336,13205
NY3304336,13206
NY3304343,13078
NY3316112,13057
NY3401150,14424
NY3401151,14425
NY3401151,14424
NY3401151,14522
NY3401151,14564
NY3401151,14548
NY3401154,14432
NY3401156,14456
NY3503524,10918
NY3503524,10950
NY3503534,10940
NY3503549,12550
NY3503561,10990
NY3503573,10917
NY3503573,10930
NY3503578,12550
NY3503580,12553
NY3503584,10940
NY3503584,10941
NY3503627,10950
NY3522992,12589
NY3612221,14411
NY3612221,14103
NY3612221,14098
NY3704355,13069
NY3704361,13126
NY3730037,13126
NY3730037,13121
NY3730037,13069
NY3800145,13326
NY3800154,13820
NY3903644,10541
NY4100050,12182
NY4100050,12180
NY4100051,12061
NY4303673,10986
NY4303673,10989
NY4303673,10993
NY4303673,10994
NY4303673,10984
NY4303673,10964
NY4303673,10901
NY4303673,10911
NY4303673,10913
NY4303673,10920
NY4303673,10923
NY4303673,10927
NY4303673,10931
NY4303673,10952
NY4303673,10968
NY4303673,10962
NY4303673,10983
NY4303673,10960
NY4303673,10965
NY4303673,10970
NY4303673,10974
NY4303673,10976
NY4303673,10977
NY4303673,10980
NY4303673,10982
NY4303673,10956
NY4303673,10954
NY4303675,10901
NY4404381,13617
NY4404385,13642
NY4404390,13662
NY4404394,13669
NY4411830,13695
NY4500164,12846
NY4500164,12822
NY4500168,12866
NY4500173,12188
NY4500175,12019
NY4500175,12148
NY4500175,12065
NY4500177,12828
NY4519111,12065
NY4530033,12866
NY4600069,12306
NY4600069,12303
NY4600070,12304
NY4600070,12301
NY4600070,12303
NY4600070,12305
NY4600073,12304
NY4600073,12309
NY4600091,12302
NY4700094,12092
NY4700094,12187
NY4700094,12043
NY4801188,14891
NY4901199,14521
NY4901199,13065
NY4901199,13165
NY4901199,14456
NY4901199,13148
NY5001209,14830
NY5103263,11746
NY5103263,11740
NY5103263,11743
NY5103263,11724
NY5103263,11747
NY5103266,11780
NY5103271,11746
NY5103271,11740
NY5103271,11721
NY5103271,11768
NY5103271,11743
NY5103271,11725
NY5103271,11731
NY5103276,11746
NY5103276,11747
NY5103704,11946
NY5103705,11933
NY5103705,11901
NY5103705,11931
NY5105656,11754
NY5105656,11787
NY5110526,11741
NY5110526,11782
NY5110526,11957
NY5110526,11958
NY5110526,11706
NY5110526,11768
NY5110526,11716
NY5110526,11961
NY5110526,11963
NY5110526,11901
NY5110526,11952
NY5110526,11798
NY5110526,11769
NY5110526,11967
NY5110526,11949
NY5110526,11950
NY5110526,11729
NY5110526,11719
NY5110526,11743
NY5110526,11746
NY5110526,11749
NY5110526,11713
NY5110526,11730
NY5110526,11703
NY5110526,11720
NY5110526,11726
NY5110526,11721
NY5110526,11742
NY5110526,11722
NY5110526,11727
NY5110526,11939
NY5110526,11953
NY5110526,11770
NY5110526,11754
NY5110526,11935
NY5110526,11934
NY5110526,11937
NY5110526,11954
NY5110526,11778
NY5110526,11702
NY5110526,11717
NY5110526,11733
NY5110526,11968
NY5110526,11701
NY5110526,11980
NY5110526,11757
NY5110526,11731
NY5110526,11777
NY5110526,11766
NY5110526,11751
NY5110526,11755
NY5110526,11704
NY5110526,11787
NY5110526,11779
NY5110526,11941
NY5110526,11942
NY5110526,11786
NY5110526,11764
NY5110526,11763
NY5110526,11784
NY5110526,11780
NY5110526,11788
NY5110526,11752
NY5110526,11790
NY5110526,11795
NY5110526,11944
NY5110526,11724
NY5110526,11772
NY5110526,11735
NY5110526,11738
NY5110526,11767
NY5110526,11976
NY5110526,11776
NY5110526,11978
NY5110526,11971
NY5110526,11705
NY5110526,11725
NY5111891,11973
NY5301422,13827
NY5302966,14883
NY5404416,14850
NY5404419,14850
NY5404419,14882
NY5417686,14850
NY5503368,12528
NY5503374,12401
NY5503382,12417
NY5503382,12401
NY5503382,12487
NY5503382,12466
NY5503390,12477
NY5503390,12401
NY5503390,12449
NY5600104,12804
NY5600104,12801
NY5600114,12804
NY5700123,12839
NY5704191,12821
NY5801233,14519
NY5801235,14522
NY5801240,13146
NY5801257,14502
NY5801257,14505
NY5801257,14519
NY5801257,14522
NY5801257,14568
NY5903419,10536
NY5903419,10507
NY5903422,10511
NY5903429,10603
NY5903429,10606
NY5903429,10595
NY5903429,10502
NY5903429,10583
NY5903429,10591
NY5903429,10530
NY5903429,10607
NY5903429,10523
NY5903432,10533
NY5903435,10538
NY5903435,10577
NY5903435,10528
NY5903435,10604
NY5903441,10550
NY5903442,10546
NY5903450,10591
NY5903451,10562
NY5903452,10566
NY5903457,10583
NY5903459,10505
NY5903459,10587
NY5903459,10598
NY5903459,10501
NY5903461,10591
NY5903464,10604
NY5903465,10708
NY5903465,10701
NY5903465,10702
NY5903465,10703
NY5903465,10705
NY5903465,10710
NY5903465,10583
NY5903465,10707
NY5903465,10704
NY5903469,10588
NY5903469,10535
NY5903469,10547
NY5903469,10598
NY5907678,10570
NY5930069,10507
NY5930082,10595
NY5930082,10532
NY5930082,10594
NY6030008,14011
NY7003493,10166
NY7003493,10165
NY7003493,10151
NY7003493,10152
NY7003493,10153
NY7003493,10163
NY7003493,10155
NY7003493,10150
NY7003493,10161
NY7003493,10160
NY7003493,10156
NY7003493,10157
NY7003493,10158
NY7003493,10159
NY7003493,10154
NY7003493,10177
NY7003493,10121
NY7003493,10122
NY7003493,10123
NY7003493,10124
NY7003493,10125
NY7003493,10126
NY7003493,10128
NY7003493,10129
NY7003493,10133
NY7003493,10131
NY7003493,10138
NY7003493,10167
NY7003493,10119
NY7003493,10118
NY7003493,10115
NY7003493,10117
NY7003493,10116
NY7003493,10120
NY7003493,10132
NY7003493,10130
NY7003493,10281
NY7003493,10269
NY7003493,10270
NY7003493,10271
NY7003493,10272
NY7003493,10273
NY7003493,10274
NY7003493,10275
NY7003493,10276
NY7003493,10277
NY7003493,10278
NY7003493,10175
NY7003493,10280
NY7003493,10261
NY7003493,10282
NY7003493,10285
NY7003493,10286
NY7003493,10292
NY7003493,11101
NY7003493,11102
NY7003493,11103
NY7003493,11104
NY7003493,11106
NY7003493,11109
NY7003493,11120
NY7003493,10279
NY7003493,10203
NY7003493,10169
NY7003493,10170
NY7003493,10171
NY7003493,10172
NY7003493,10173
NY7003493,10174
NY7003493,10114
NY7003493,10176
NY7003493,10087
NY7003493,10178
NY7003493,10179
NY7003493,10268
NY7003493,10199
NY7003493,10265
NY7003493,10211
NY7003493,10212
NY7003493,10213
NY7003493,10242
NY7003493,10249
NY7003493,10256
NY7003493,10257
NY7003493,10258
NY7003493,10259
NY7003493,10260
NY7003493,10168
NY7003493,10185
NY7003493,10009
NY7003493,10095
NY7003493,10452
NY7003493,10451
NY7003493,10001
NY7003493,10002
NY7003493,10003
NY7003493,10004
NY7003493,10005
NY7003493,10006
NY7003493,10454
NY7003493,10008
NY7003493,10455
NY7003493,10010
NY7003493,10011
NY7003493,10012
NY7003493,10013
NY7003493,10014
NY7003493,10016
NY7003493,10017
NY7003493,10018
NY7003493,10019
NY7003493,10007
NY7003493,10465
NY7003493,10499
NY7003493,10475
NY7003493,10474
NY7003493,10473
NY7003493,10472
NY7003493,10471
NY7003493,10470
NY7003493,10469
NY7003493,10468
NY7003493,10453
NY7003493,10466
NY7003493,10022
NY7003493,10464
NY7003493,10463
NY7003493,10462
NY7003493,10461
NY7003493,10460
NY7003493,10459
NY7003493,10458
NY7003493,10457
NY7003493,10456
NY7003493,10467
NY7003493,10103
NY7003493,10060
NY7003493,10065
NY7003493,10069
NY7003493,10075
NY7003493,10080
NY7003493,10081
NY7003493,10164
NY7003493,10090
NY7003493,11351
NY7003493,10020
NY7003493,10102
NY7003493,10044
NY7003493,10104
NY7003493,10105
NY7003493,10106
NY7003493,10107
NY7003493,10108
NY7003493,10109
NY7003493,10110
NY7003493,10111
NY7003493,10112
NY7003493,10101
NY7003493,10033
NY7003493,10113
NY7003493,10023
NY7003493,10024
NY7003493,10025
NY7003493,10026
NY7003493,10027
NY7003493,10028
NY7003493,10029
NY7003493,10030
NY7003493,10055
NY7003493,10032
NY7003493,10045
NY7003493,10034
NY7003493,10035
NY7003493,10036
NY7003493,10037
NY7003493,10038
NY7003493,10039
NY7003493,10040
NY7003493,10041
NY7003493,10043
NY7003493,10021
NY7003493,10031
NY7003493,11209
NY7003493,11694
NY7003493,11203
NY7003493,11204
NY7003493,11205
NY7003493,11206
NY7003493,11201
NY7003493,11208
NY7003493,10314
NY7003493,11210
NY7003493,11211
NY7003493,11212
NY7003493,11213
NY7003493,11214
NY7003493,11215
NY7003493,11207
NY7003493,10306
NY7003493,11695
NY7003493,11697
NY7003493,10301
NY7003493,10302
NY7003493,10303
NY7003493,11202
NY7003493,10305
NY7003493,11218
NY7003493,10307
NY7003493,10308
NY7003493,11229
NY7003493,10310
NY7003493,10312
NY7003493,10313
NY7003493,10304
NY7003493,11247
NY7003493,11237
NY7003493,11238
NY7003493,11239
NY7003493,11241
NY7003493,11242
NY7003493,11216
NY7003493,11245
NY7003493,11234
NY7003493,11249
NY7003493,11251
NY7003493,11252
NY7003493,11256
NY7003493,10162
NY7003493,11352
NY7003493,11243
NY7003493,11226
NY7003493,10309
NY7003493,11219
NY7003493,11220
NY7003493,11221
NY7003493,11222
NY7003493,11223
NY7003493,11236
NY7003493,11225
NY7003493,11235
NY7003493,11228
NY7003493,11230
NY7003493,11231
NY7003493,11232
NY7003493,11233
NY7003493,11217
NY7003493,11224
NY7003493,11381
NY7003493,11415
NY7003493,11372
NY7003493,11373
NY7003493,11374
NY7003493,11375
NY7003493,10311
NY7003493,11370
NY7003493,11380
NY7003493,11369
NY7003493,11385
NY7003493,11386
NY7003493,11405
NY7003493,11411
NY7003493,11413
NY7003493,11414
NY7003493,11378
NY7003493,11362
NY7003493,11354
NY7003493,11355
NY7003493,11356
NY7003493,11357
NY7003493,11358
NY7003493,11359
NY7003493,11371
NY7003493,11361
NY7003493,11379
NY7003493,11363
NY7003493,11364
NY7003493,11365
NY7003493,11366
NY7003493,11367
NY7003493,11368
NY7003493,11360
NY7003493,11436
NY7003493,11416
NY7003493,11430
NY7003493,11377
NY7003493,11431
NY7003493,11432
NY7003493,11433
NY7003493,11428
NY7003493,11435
NY7003493,11429
NY7003493,11439
NY7003493,11451
NY7003493,11690
NY7003493,11691
NY7003493,11692
NY7003493,11693
NY7003493,11434
NY7003493,11423
NY7003493,11417
NY7003493,11418
NY7003493,11419
NY7003493,11420
NY7003493,11421
NY7003493,11422
NY7003493,11424
NY7003493,11425
NY7003493,11426
NY7003493,11427
OH0100012,45167
OH0100012,45105
OH0100012,45168
OH0100012,45650
OH0100012,45115
OH0100012,45679
OH0100012,45616
OH0100012,45144
OH0100012,45693
OH0100012,45684
OH0100012,45101
OH0100012,45660
OH0100012,45697
OH0200112,45817
OH0300112,44805
OH0400411,44030
OH0400711,44004
OH0500212,45701
OH0501111,45780
OH0501111,45710
OH0501111,45695
OH0501111,43138
OH0501111,43127
OH0501111,45701
OH0501111,45764
OH0501111,43158
OH0501111,45651
OH0501111,45776
OH0501111,45654
OH0501111,45766
OH0501111,45735
OH0600712,45895
OH0700011,43713
OH0700412,43927
OH0700412,43972
OH0700412,43967
OH0700412,43951
OH0700412,43950
OH0700412,43947
OH0700412,43942
OH0700412,43940
OH0700412,43937
OH0700412,43935
OH0700412,43934
OH0700412,43977
OH0700412,43928
OH0700412,43905
OH0700412,43912
OH0700412,43909
OH0700412,43906
OH0700412,43902
OH0700412,43719
OH0700412,43718
OH0700412,43933
OH0700412,43759
OH0701516,43950
OH0802012,45697
OH0802012,45167
OH0802012,45176
OH0900303,45011
OH0900303,45014
OH0900303,45246
OH0900303,45241
OH0900303,45015
OH0900303,45069
OH0900303,45044
OH0900303,45040
OH0900715,45014
OH0901712,45042
OH0902012,45050
OH0902312,45056
OH0903012,45067
OH0903912,45013
OH0904012,45015
OH0904012,45013
OH0904012,45014
OH0904012,45011
OH1101212,43078
OH1203312,45344
OH1204412,45503
OH1204412,45504
OH1204412,45501
OH1204412,45502
OH1204412,45505
OH1204412,45506
OH1300812,45140
OH1301312,45106
OH1301312,45153
OH1301312,45102
OH1301312,45103
OH1301312,45120
OH1301312,45157
OH1302212,45244
OH1302212,45150
OH1302212,45140
OH1302212,45103
OH1302212,45160
OH1302212,45122
OH1302212,45158
OH1302212,45245
OH1302212,45157
OH1302212,45255
OH1302212,45102
OH1400111,45107
OH1401211,45177
OH1500811,43920
OH1502011,44460
OH1502911,44432
OH1502911,43945
OH1502911,43920
OH1502911,43968
OH1600012,43812
OH1700011,44820
OH1700211,44833
OH1800003,44146
OH1800111,44017
OH1800212,44022
OH1800212,44072
OH1800212,44023
OH1801003,44107
OH1801212,44224
OH1801212,44023
OH1801212,44237
OH1801212,44118
OH1801212,44028
OH1801212,44026
OH1801212,44102
OH1801212,44022
OH1801212,44020
OH1801212,44017
OH1801212,44103
OH1801212,44012
OH1801212,43624
OH1801212,44127
OH1801212,44133
OH1801212,44132
OH1801212,44117
OH1801212,44126
OH1801212,44131
OH1801212,44094
OH1801212,44130
OH1801212,44129
OH1801212,44128
OH1801212,44280
OH1801212,44116
OH1801212,44109
OH1801212,44122
OH1801212,44121
OH1801212,44110
OH1801212,44111
OH1801212,44112
OH1801212,44120
OH1801212,44119
OH1801212,44123
OH1801212,44113
OH1801212,44256
OH1801212,44114
OH1801212,44107
OH1801212,44125
OH1801212,44106
OH1801212,44101
OH1801212,44056
OH1801212,44095
OH1801212,44108
OH1801212,44040
OH1801212,44115
OH1801212,44105
OH1801212,44124
OH1801212,44104
OH1801212,44067
OH1801212,44070
OH1801212,44072
OH1801212,44077
OH1801212,44266
OH1801212,44087
OH1801212,44147
OH1801212,44139
OH1801212,44140
OH1801212,44141
OH1801212,44142
OH1801212,44143
OH1801212,44144
OH1801212,44138
OH1801212,44146
OH1801212,44202
OH1801212,44149
OH1801212,44134
OH1801212,44236
OH1801212,44264
OH1801212,44212
OH1801212,44223
OH1801212,44145
OH1801212,44135
OH1801212,44233
OH1801212,44137
OH1801212,44258
OH1801212,44136
OH1801212,44410
OH1801212,44286
OH1900714,45331
OH2000111,43512
OH2001303,43512
OH2100311,43015
OH2101412,43334
OH2101412,43338
OH2101412,43021
OH2101412,43356
OH2101412,43321
OH2101412,44035
OH2101412,44833
OH2101412,43085
OH2101412,43350
OH2101412,43082
OH2101412,43325
OH2101412,43066
OH2101412,43019
OH2101412,43320
OH2101412,43086
OH2101412,43016
OH2101412,43317
OH2101412,43315
OH2101412,43314
OH2101412,43302
OH2101412,43209
OH2101412,43301
OH2101412,43015
OH2101412,43035
OH2101412,43054
OH2101412,43235
OH2101412,43003
OH2101412,43017
OH2101412,43050
OH2101412,43011
OH2101412,43081
OH2101412,43032
OH2101412,43065
OH2101412,40233
OH2101412,43074
OH2101412,43061
OH2101412,43064
OH2101412,43040
OH2101412,43031
OH2200603,44870
OH2201411,44870
OH2201511,44089
OH2201803,44870
OH2201803,43410
OH2201803,43420
OH2201803,44824
OH2201803,44811
OH2201803,44836
OH2201803,43464
OH2301012,43130
OH2301512,43147
OH2301912,43147
OH2400714,43160
OH2500103,43209
OH2501303,43230
OH2501512,43125
OH2503203,43068
OH2503411,43081
OH2503411,43082
OH2600011,43555
OH2600011,43519
OH2600011,43553
OH2600011,43502
OH2600011,43557
OH2637812,43558
OH2637812,43533
OH2637812,43540
OH2700012,45760
OH2700012,45658
OH2700012,45685
OH2700012,45678
OH2700012,45640
OH2700012,45775
OH2700012,45631
OH2700012,45620
OH2700012,45614
OH2700012,45623
OH2700012,45688
OH2700012,45686
OH2700012,45674
OH2700012,45656
OH2838412,44065
OH2873412,44024
OH2900612,45324
OH2902012,45435
OH2902812,45385
OH2903312,45433
OH2903412,45433
OH2903512,45434
OH3000111,43725
OH3001212,43725
OH3001212,43732
OH3001212,43723
OH3101112,45243
OH3101703,45209
OH3101703,45212
OH3102612,45230
OH3139912,45229
OH3200111,45839
OH3200111,45889
OH3200111,45840
OH3600514,45110
OH3600514,45123
OH3600514,45159
OH3600514,45146
OH3600514,45118
OH3600514,45612
OH3600514,45142
OH3600514,45154
OH3600514,45171
OH3600514,45697
OH3600514,45679
OH3600514,45133
OH3600514,45107
OH3600514,45148
OH3600514,45155
OH3600514,45660
OH3600514,45132
OH3901111,44857
OH3902403,44814
OH3902403,44089
OH3902403,44001
OH3902403,44826
OH3902403,44839
OH3902403,44846
OH3902403,44851
OH3902403,44855
OH3902403,44857
OH3902403,44889
OH3902403,44847
OH4000111,45640
OH4001912,45692
OH4001912,45634
OH4101103,43908
OH4101103,43926
OH4101103,43903
OH4101103,43964
OH4101103,43925
OH4101103,43930
OH4101103,43932
OH4101103,43953
OH4101103,43944
OH4101103,43952
OH4101103,43970
OH4101103,43910
OH4102411,43952
OH4200812,43050
OH4301511,44060
OH4301611,44077
OH4302411,44095
OH4302411,44092
OH4302411,44094
OH4302911,44057
OH4302911,44081
OH4400711,45638
OH4401612,45638
OH4502314,43055
OH4505412,43025
OH4505412,43023
OH4505412,43018
OH4505412,43062
OH4505412,43068
OH4505412,43033
OH4505412,43147
OH4600112,43311
OH4700003,44001
OH4700203,44011
OH4700311,44012
OH4700411,44053
OH4700711,44053
OH4700711,44052
OH4700711,44055
OH4700803,44039
OH4701103,44054
OH4701803,44866
OH4701803,44837
OH4701803,44280
OH4701803,44138
OH4701803,44028
OH4701803,44039
OH4701803,44044
OH4701803,44035
OH4701803,44050
OH4701803,44074
OH4701803,44001
OH4701803,44054
OH4701803,44859
OH4701803,44049
OH4701803,44253
OH4701803,44256
OH4701803,44275
OH4701803,44235
OH4701803,44254
OH4701803,44287
OH4701803,44880
OH4701803,44805
OH4701803,44851
