PWSID,ZIPCODE
KY0340250,40391
KY0340250,40393
KY0340250,40407
KY0340250,40411
KY0340250,40500
KY0340250,40501
KY0340250,40502
KY0340250,40503
KY0340250,40504
KY0340250,40505
KY0340250,40506
KY0340250,40507
KY0340250,40508
KY0340250,40509
KY0340250,40510
KY0340250,40511
KY0340250,40512
KY0340250,40513
KY0340250,40514
KY0340250,40515
KY0340250,40516
KY0340250,40517
KY0340250,40518
KY0340250,40522
KY0340250,40523
KY0340250,40524
KY0340250,40533
KY0340250,40536
KY0340250,40550
KY0340250,40555
KY0340250,40570
KY0340250,40572
KY0340250,40574
KY0340250,40575
KY0340250,40576
KY0340250,40577
KY0340250,40578
KY0340250,40579
KY0340250,40580
KY0340250,40581
KY0340250,40582
KY0340250,40583
KY0340250,40584
KY0340250,40585
KY0340250,40588
KY0340250,40589
KY0340250,40591
KY0340250,40592
KY0340250,40594
KY0340250,40601
KY0340250,40621
KY0340250,40631
KY0340250,40705
KY0340250,40915
KY0340250,41010
KY0340250,41031
KY0340250,41098
KY0340250,41143
KY0340250,42003
KY0340250,45011
KY0340250,45050
KY0340250,45111
KY0350133,41041
KY0360026,41647
KY0360358,41653
KY0370143,40602
KY0400151,40444
KY0410047,41030
KY0420274,42066
KY0430616,40119
KY0430616,42349
KY0430616,42361
KY0430616,42712
KY0430616,42721
KY0430616,42726
KY0430616,42754
KY0430616,42755
KY0440167,42743
KY0450169,41144
KY0470118,42701
KY0470175,42702
KY0470393,40160
KY0470393,40162
KY0470393,40175
KY0470393,42701
KY0470393,42724
KY0470393,42732
KY0470990,40121
KY0490179,41031
KY0500166,42127
KY0510188,42420
KY0510189,42419
KY0520192,40011
KY0540936,42431
KY0550209,40486
KY0560258,40013
KY0560258,40014
KY0560258,40018
KY0560258,40019
KY0560258,40022
KY0560258,40023
KY0560258,40025
KY0560258,40026
KY0560258,40027
KY0560258,40031
KY0560258,40041
KY0560258,40046
KY0560258,40047
KY0560258,40056
KY0560258,40058
KY0560258,40059
KY0560258,40071
KY0560258,40109
KY0560258,40110
KY0560258,40118
KY0560258,40150
KY0560258,40165
KY0560258,40177
KY0560258,40201
KY0560258,40202
KY0560258,40203
KY0560258,40204
KY0560258,40205
KY0560258,40206
KY0560258,40207
KY0560258,40208
KY0560258,40209
KY0560258,40210
KY0560258,40211
KY0560258,40212
KY0560258,40213
KY0560258,40214
KY0560258,40215
KY0560258,40216
KY0560258,40217
KY0560258,40218
KY0560258,40219
KY0560258,40220
KY0560258,40221
KY0560258,40222
KY0560258,40223
KY0560258,40224
KY0560258,40225
KY0560258,40228
KY0560258,40229
KY0560258,40232
KY0560258,40233
KY0560258,40241
KY0560258,40242
KY0560258,40243
KY0560258,40245
KY0560258,40250
KY0560258,40251
KY0560258,40252
KY0560258,40253
KY0560258,40255
KY0560258,40256
KY0560258,40257
KY0560258,40258
KY0560258,40259
KY0560258,40268
KY0560258,40269
KY0560258,40272
KY0560258,40280
KY0560258,40281
KY0560258,40285
KY0560258,40291
KY0560258,40292
KY0560258,40294
KY0560258,40295
KY0560258,40296
KY0560258,40297
KY0560258,40298
KY0560258,40299
KY0570315,40356
KY0580340,41240
KY0590220,41075
KY0610016,40906
KY0630238,40744
KY0630255,40743
KY0630451,40741
KY0630477,40741
KY0630797,40741
KY0730533,42002
KY0740276,42653
KY0760030,40403
KY0760224,40476
KY0760370,40475
KY0760407,40403
KY0780268,40004
KY0780268,40009
KY0780268,40033
KY0780268,40037
KY0780268,40049
KY0780268,40051
KY0780268,40052
KY0780268,40060
KY0780268,40062
KY0780268,40063
KY0780268,40069
KY0780268,40328
KY0780268,42718
KY0790319,42025
KY0800273,41224
KY0810275,41056
KY0820369,40108
KY0840180,40330
KY0840321,40372
KY0870298,40353
KY0890302,42345
KY0900017,40004
KY0900323,40013
KY0920332,42320
KY0920332,42347
KY0930333,40010
KY0970184,41701
KY0980350,41501
KY0980575,41502
KY1000124,42567
KY1000311,42501
KY1000363,42501
KY1000403,42501
KY1020891,40456
KY1030375,40351
KY1040210,42629
KY1040377,42642
KY1050157,40324
KY1060324,40003
KY1060394,40065
KY1070144,42134
KY1070144,42135
KY1080425,40071
KY1090060,42718
KY1110019,42211
KY1140038,42102
KY1140487,42102
KY1150415,40069
KY1160291,42633
KY1180085,40701
KY1180085,40702
KY1200439,40383
LA1001002,70896
LA1005030,70737
LA1005035,70346
LA1007001,70390
LA1011001,70634
LA1011008,70652
LA1015004,71171
LA1015018,71067
LA1015022,71110
LA1017006,71009
LA1017031,71130
LA1019029,70601
LA1019029,70602
LA1019029,70605
LA1019029,70607
LA1019029,70609
LA1019029,70615
LA1019044,70663
LA1019051,70612
LA1019116,70665
LA1033003,70714
LA1033005,70896
LA1033019,70896
LA1033030,70791
LA1045009,70896
LA1047005,70765
LA1051001,70121
LA1051003,70054
LA1051004,70121
LA1053003,70546
LA1055017,70502
LA1057001,70030
LA1057001,70301
LA1057001,70343
LA1057001,70345
LA1057001,70354
LA1057001,70355
LA1057001,70357
LA1057001,70359
LA1057001,70360
LA1057001,70371
LA1057001,70373
LA1057001,70374
LA1057001,70375
LA1057001,70394
LA1057003,70301
LA1061017,71273
LA1063004,70726
LA1063017,70785
LA1063039,70727
LA1067003,71220
LA1069007,71458
LA1071001,70118
LA1071009,70118
LA1073031,71201
LA1073031,71202
LA1073055,71294
LA1073056,71291
LA1073056,71292
LA1075001,70037
LA1079001,71309
LA1079004,71328
LA1079016,71360
LA1079017,71477
LA1087001,70044
LA1089001,70070
LA1089002,70070
LA1095003,70068
LA1097010,70571
LA1097022,70535
LA1099005,70521
LA1099008,70582
LA1101005,70381
LA1103005,70458
LA1103011,70434
LA1103023,70448
LA1103041,70759
LA1103079,70471
LA1105008,70451
LA1105009,70404
LA1109001,70353
LA1109001,70360
LA1109001,70363
LA1109001,70364
LA1109001,70397
LA1109002,70301
LA1109002,70343
LA1109002,70344
LA1109002,70356
LA1109002,70359
LA1109002,70360
LA1109002,70363
LA1109002,70364
LA1109002,70377
LA1109002,70395
LA1113001,70510
LA1113034,70555
LA1117001,70427
LA1119021,71055
LA1119021,71058
MA1005000,1001
MA1005000,1030
MA1008000,1002
MA1061000,1013
MA1061000,1014
MA1061000,1020
MA1061000,1021
MA1061000,1022
MA1085000,1028
MA1087000,1027
MA1114000,1301
MA1137000,1040
MA1159000,1106
MA1209000,1247
MA1214000,1060
MA1236000,1201
MA1275000,1075
MA1281000,1001
MA1325000,1089
MA1329000,1085
MA2002000,1719
MA2002000,1720
MA2002000,1775
MA2025000,2019
MA2064000,1510
MA2097000,1420
MA2101000,2038
MA2103000,1440
MA2110000,1519
MA2134000,1520
MA2136000,1746
MA2141000,1749
MA2153000,1453
MA2170000,1752
MA2174000,1754
MA2175000,2052
MA2177000,2053
MA2185000,1757
MA2215000,1532
MA2271000,1545
MA2278000,1550
MA2304000,1569
MA2316000,1570
MA2328000,1581
MA2348000,1604
MA3007000,1913
MA3009000,1810
MA3010000,2474
MA3010000,2475
MA3010000,2476
MA3014000,1721
MA3023000,1730
MA3026000,2478
MA3030000,1915
MA3031000,1862
MA3035000,2108
MA3035000,2109
MA3035000,2110
MA3035000,2111
MA3035000,2112
MA3035000,2113
MA3035000,2114
MA3035000,2115
MA3035000,2116
MA3035000,2117
MA3035000,2118
MA3035000,2119
MA3035000,2120
MA3035000,2121
MA3035000,2122
MA3035000,2123
MA3035000,2124
MA3035000,2125
MA3035000,2126
MA3035000,2127
MA3035000,2128
MA3035000,2129
MA3035000,2130
MA3035000,2131
MA3035000,2132
MA3035000,2133
MA3035000,2135
MA3035000,2136
MA3035000,2137
MA3035000,2163
MA3035000,2196
MA3035000,2199
MA3035000,2201
MA3035000,2203
MA3035000,2204
MA3035000,2205
MA3035000,2206
MA3035000,2207
MA3035000,2210
MA3035000,2211
MA3035000,2212
MA3035000,2215
MA3035000,2216
MA3035000,2217
MA3035000,2222
MA3035000,2228
MA3035000,2241
MA3035000,2266
MA3035000,2283
MA3035000,2284
MA3035000,2293
MA3035000,2295
MA3035000,2297
MA3035000,2298
MA3046000,2445
MA3046000,2446
MA3046000,2447
MA3048000,1803
MA3049000,2138
MA3056000,1824
MA3057000,2150
MA3067000,1720
MA3067000,1741
MA3067000,1742
MA3071000,1949
MA3073000,2026
MA3079000,1826
MA3093000,2149
MA3100000,1701
MA3100000,1702
MA3100000,1703
MA3100000,1704
MA3100000,1705
MA3107000,1930
MA3128000,1830
MA3144000,1938
MA3149000,1840
MA3155000,2420
MA3155000,2421
MA3160000,1854
MA3163000,1905
MA3165000,2148
MA3168000,1945
MA3176000,2153
MA3176000,2155
MA3176000,2156
MA3178000,2176
MA3181000,1844
MA3189000,2186
MA3189000,2187
MA3198000,1760
MA3199000,2492
MA3206000,1950
MA3207000,2456
MA3207000,2458
MA3207000,2459
MA3207000,2460
MA3207000,2461
MA3207000,2462
MA3207000,2464
MA3207000,2465
MA3207000,2466
MA3207000,2467
MA3207000,2468
MA3207000,2495
MA3210000,1845
MA3213000,1864
MA3229000,1960
MA3243000,2169
MA3243000,2170
MA3243000,2171
MA3243000,2269
MA3246000,1867
MA3248000,2151
MA3258000,1970
MA3259000,1952
MA3262000,1906
MA3274000,2143
MA3274000,2144
MA3274000,2145
MA3284000,2180
MA3288000,1776
MA3291000,1907
MA3295000,1876
MA3305000,1880
MA3308000,2451
MA3308000,2452
MA3308000,2453
MA3308000,2454
MA3308000,2455
MA3314000,2471
MA3314000,2472
MA3314000,2477
MA3315000,1778
MA3317000,2481
MA3330000,1886
MA3333000,2493
MA3342000,1887
MA3344000,1890
MA3346000,2152
MA3347000,1801
MA4001000,2370
MA4016000,2048
MA4016000,2703
MA4016000,2760
MA4020002,2655
MA4020004,2601
MA4036000,2559
MA4040000,2184
MA4041000,2631
MA4042000,2324
MA4044000,2359
MA4050000,2021
MA4055000,2633
MA4072000,2747
MA4075000,2660
MA4076004,2764
MA4082000,2332
MA4083000,2333
MA4088000,2375
MA4089000,2539
MA4094000,2719
MA4095000,2723
MA4096000,2540
MA4099000,2035
MA4122000,2339
MA4126000,2645
MA4131000,2043
MA4131000,2045
MA4133000,2343
MA4145000,2364
MA4167000,2048
MA4171000,2050
MA4172039,2649
MA4173001,2739
MA4182000,2346
MA4197000,2554
MA4201000,2717
MA4201000,2746
MA4211000,2760
MA4218000,2766
MA4219000,2061
MA4220000,2062
MA4221000,2557
MA4224000,2653
MA4231000,2359
MA4239000,2360
MA4242000,2657
MA4244000,2368
MA4261000,2563
MA4261024,2649
MA4264000,2066
MA4265000,2771
MA4266000,2067
MA4273000,2726
MA4285000,2072
MA4292000,2777
MA4293000,2780
MA4296000,2568
MA4307000,2081
MA4310000,2571
MA4310003,2558
MA4336000,2188
MA4338000,2382
MA4351000,2673
MD0010008,21502
MD0010011,21532
MD0020001,21401
MD0020004,21108
MD0020008,21108
MD0020012,20755
MD0020017,21108
MD0060002,21784
MD0060015,21158
MD0070011,21922
MD0080049,20646
MD0090002,21613
MD0100015,21701
MD0100015,21702
MD0100015,21703
MD0100030,21704
MD0100030,21710
MD0100030,21754
MD0100030,21770
MD0100030,21774
MD0100030,21777
MD0120001,21001
MD0120002,21001
MD0120003,21014
MD0120003,21015
MD0120003,21047
MD0120003,21050
MD0120012,21078
MD0120016,21001
MD0120016,21009
MD0120016,21014
MD0120016,21015
MD0120016,21017
MD0120016,21040
MD0120016,21047
MD0120016,21050
MD0120016,21078
MD0120016,21085
MD0120016,21130
MD0130002,21044
MD0130002,21045
MD0150003,20850
MD0150005,20028
MD0150005,20331
MD0150005,20601
MD0150005,20607
MD0150005,20613
MD0150005,20623
MD0150005,20705
MD0150005,20706
MD0150005,20707
MD0150005,20708
MD0150005,20710
MD0150005,20712
MD0150005,20715
MD0150005,20716
MD0150005,20720
MD0150005,20721
MD0150005,20722
MD0150005,20723
MD0150005,20735
MD0150005,20737
MD0150005,20738
MD0150005,20740
MD0150005,20742
MD0150005,20743
MD0150005,20744
MD0150005,20745
MD0150005,20746
MD0150005,20747
MD0150005,20748
MD0150005,20769
MD0150005,20770
MD0150005,20771
MD0150005,20772
MD0150005,20773
MD0150005,20774
MD0150005,20781
MD0150005,20782
MD0150005,20783
MD0150005,20784
MD0150005,20785
MD0150005,20787
MD0150005,20790
MD0150005,20812
MD0150005,20814
MD0150005,20815
MD0150005,20816
MD0150005,20817
MD0150005,20818
MD0150005,20828
MD0150005,20830
MD0150005,20832
MD0150005,20833
MD0150005,20837
MD0150005,20841
MD0150005,20850
MD0150005,20851
MD0150005,20852
MD0150005,20853
MD0150005,20854
MD0150005,20855
MD0150005,20857
MD0150005,20860
MD0150005,20861
MD0150005,20866
MD0150005,20868
MD0150005,20871
MD0150005,20872
MD0150005,20874
MD0150005,20875
MD0150005,20876
MD0150005,20877
MD0150005,20878
MD0150005,20879
MD0150005,20880
MD0150005,20882
MD0150005,20884
MD0150005,20885
MD0150005,20886
MD0150005,20892
MD0150005,20895
MD0150005,20896
MD0150005,20898
MD0150005,20901
MD0150005,20902
MD0150005,20903
MD0150005,20904
MD0150005,20905
MD0150005,20906
MD0150005,20907
MD0150005,20910
MD0150005,20912
MD0150005,20913
MD0150005,20914
MD0150005,20915
MD0150005,20916
MD0160002,20715
MD0180007,20636
MD0180022,20670
MD0200003,21601
MD0210010,21734
MD0210010,21740
MD0210010,21741
MD0210010,21742
MD0210010,21767
MD0210010,21783
MD0210010,21795
MD0220004,21804
MD0230003,21842
MD0230005,21811
MD0300002,21215
ME0090070,4212
ME0090080,4330
ME0090110,4402
ME0090170,4005
ME0090260,4086
ME0090300,4865
ME0090750,4901
ME0090750,4903
ME0090750,4937
ME0090750,4989
ME0090760,4043
ME0090790,3904
ME0090830,4240
ME0091300,4021
ME0091300,4038
ME0091300,4062
ME0091300,4071
ME0091300,4074
ME0091300,4075
ME0091300,4084
ME0091300,4092
ME0091300,4096
ME0091300,4101
ME0091300,4102
ME0091300,4103
ME0091300,4104
ME0091300,4105
ME0091300,4106
ME0091300,4107
ME0091300,4108
ME0091300,4110
ME0091300,4112
ME0091410,4073
ME0091680,3902
ME0091680,3909
ME0091680,3910
ME0091680,3911
MI0000040,49221
MI0000127,49401
MI0000130,48101
MI0000160,49707
MI0000220,48103
MI0000325,48309
MI0000390,48706
MI0000450,49014
MI0000450,49037
MI0000470,48706
MI0000540,48505
MI0000600,49022
MI0000630,48072
MI0000690,48025
MI0000710,49307
MI0000730,48012
MI0000790,48303
MI0000840,48722
MI0000940,48183
MI0001010,48519
MI0001023,49315
MI0001023,49316
MI0001023,49348
MI0001023,49508
MI0001023,49512
MI0001023,49548
MI0001100,48188
MI0001390,48047
MI0001440,48017
MI0001480,48038
MI0001500,49036
MI0001573,48328
MI0001730,48120
MI0001740,48125
MI0001790,48917
MI0001800,48201
MI0001800,48202
MI0001800,48203
MI0001800,48204
MI0001800,48205
MI0001800,48206
MI0001800,48207
MI0001800,48208
MI0001800,48209
MI0001800,48210
MI0001800,48211
MI0001800,48212
MI0001800,48213
MI0001800,48214
MI0001800,48215
MI0001800,48216
MI0001800,48217
MI0001800,48218
MI0001800,48219
MI0001800,48220
MI0001800,48221
MI0001800,48223
MI0001800,48224
MI0001800,48225
MI0001800,48226
MI0001800,48227
MI0001800,48228
MI0001800,48229
MI0001800,48230
MI0001800,48233
MI0001800,48234
MI0001800,48235
MI0001800,48236
MI0001800,48237
MI0001800,48238
MI0001800,48239
MI0001800,48240
MI0001800,48242
MI0001800,48243
MI0001950,48021
MI0001960,49506
MI0001990,48823
MI0002050,48229
MI0002170,49829
MI0002230,48335
MI0002230,48336
MI0002240,48336
MI0002270,48430
MI0002280,48220
MI0002310,48505
MI0002385,48059
MI0002460,48026
MI0002500,48166
MI0002550,48135
MI0002565,49684
MI0002615,48532
MI0002620,49428
MI0002745,48439
MI0002745,48507
MI0002750,49417
MI0002760,49417
MI0002790,49505
MI0002820,49418
MI0002870,48138
MI0002900,48230
MI0002920,48236
MI0002970,48212
MI0003020,48225
MI0003040,48045
MI0003100,48030
MI0003140,48203
MI0003190,49423
MI0003195,49422
MI0003320,48164
MI0003342,48346
MI0003360,48141
MI0003370,48846
MI0003470,49201
MI0003470,49202
MI0003470,49203
MI0003470,49204
MI0003520,49007
MI0003620,49508
MI0003726,49085
MI0003760,48901
MI0003870,48146
MI0003930,48150
MI0003930,48152
MI0003930,48154
MI0003990,48042
MI0004000,48071
MI0004098,48116
MI0004120,49855
MI0004220,48122
MI0004260,48823
MI0004260,48840
MI0004260,48864
MI0004340,48824
MI0004370,48641
MI0004450,48117
MI0004450,48131
MI0004450,48140
MI0004450,48145
MI0004450,48159
MI0004450,48161
MI0004450,48162
MI0004450,49270
MI0004455,48133
MI0004510,48043
MI0004530,48858
MI0004570,49441
MI0004580,49444
MI0004670,48047
MI0004740,49120
MI0004845,48168
MI0004850,49441
MI0004870,48375
MI0004880,48237
MI0005035,48360
MI0005120,48867
MI0005203,49424
MI0005360,48108
MI0005370,49525
MI0005420,48170
MI0005440,48341
MI0005450,48326
MI0005480,48060
MI0005520,49002
MI0005640,48239
MI0005710,48193
MI0005785,48174
MI0005820,48066
MI0005830,48068
MI0005850,48601
MI0005860,48602
MI0005860,48603
MI0005860,48604
MI0005860,48638
MI0005950,49783
MI0006010,48316
MI0006110,48178
MI0006160,48076
MI0006170,48195
MI0006280,48081
MI0006385,48314
MI0006440,49091
MI0006450,49203
MI0006545,48180
MI0006580,48609
MI0006640,49684
MI0006650,48183
MI0006690,48098
MI0006725,48858
MI0006770,48111
MI0006900,48089
MI0006900,48093
MI0006905,48094
MI0006905,48095
MI0006905,48315
MI0006910,48327
MI0006910,48328
MI0006910,48329
MI0006950,48184
MI0006975,48323
MI0007040,48185
MI0007180,48183
MI0007210,48192
MI0007220,49509
MI0007260,48198
MN1020001,55303
MN1020001,55304
MN1020006,55434
MN1020006,55449
MN1020016,55421
MN1020017,55433
MN1020017,55448
MN1020023,55014
MN1020023,55038
MN1020023,55110
MN1020023,55126
MN1020031,55421
MN1020031,55432
MN1020034,55303
MN1020034,55304
MN1020035,55303
MN1040002,56601
MN1050004,56379
MN1070009,56001
MN1070009,56002
MN1070009,56003
MN1080003,56073
MN1090005,55720
MN1100001,55317
MN1100002,55318
MN1140008,56560
MN1140008,56561
MN1140008,56562
MN1140008,56563
MN1180002,56401
MN1180002,56425
MN1190001,55124
MN1190002,55306
MN1190002,55337
MN1190007,55120
MN1190007,55121
MN1190007,55122
MN1190007,55123
MN1190008,55024
MN1190012,55033
MN1190014,55076
MN1190014,55077
MN1190015,55044
MN1190019,55068
MN1190020,55075
MN1190020,55076
MN1190020,55077
MN1210001,56308
MN1240001,56007
MN1250013,55066
MN1270001,55420
MN1270001,55425
MN1270001,55431
MN1270001,55435
MN1270001,55437
MN1270001,55438
MN1270001,55439
MN1270004,55428
MN1270004,55429
MN1270004,55430
MN1270004,55443
MN1270004,55444
MN1270005,55428
MN1270005,55429
MN1270005,55443
MN1270005,55444
MN1270005,55445
MN1270006,55316
MN1270008,55422
MN1270008,55427
MN1270008,55428
MN1270008,55429
MN1270010,55343
MN1270010,55344
MN1270010,55346
MN1270010,55347
MN1270011,55410
MN1270011,55416
MN1270011,55423
MN1270011,55424
MN1270011,55435
MN1270011,55436
MN1270011,55439
MN1270014,55416
MN1270014,55422
MN1270014,55426
MN1270014,55427
MN1270016,55305
MN1270016,55343
MN1270016,55345
MN1270020,55311
MN1270020,55369
MN1270024,55401
MN1270024,55402
MN1270024,55403
MN1270024,55404
MN1270024,55405
MN1270024,55406
MN1270024,55407
MN1270024,55408
MN1270024,55409
MN1270024,55410
MN1270024,55411
MN1270024,55412
MN1270024,55413
MN1270024,55414
MN1270024,55415
MN1270024,55416
MN1270024,55417
MN1270024,55418
MN1270024,55419
MN1270024,55420
MN1270024,55421
MN1270024,55422
MN1270024,55423
MN1270024,55424
MN1270024,55425
MN1270024,55426
MN1270024,55427
MN1270024,55428
MN1270024,55429
MN1270024,55430
MN1270024,55431
MN1270024,55432
MN1270024,55433
MN1270024,55434
MN1270024,55435
MN1270024,55436
