,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,ZIPCODE
3239,MI0003620,Kentwood,4915,SW,DBP4,7/10/2019,1133757,HAA6Br,,=,8.342,5,49548
3240,MI0003620,Kentwood,4915,SW,DBP4,7/10/2019,1133757,HAA6Br,,=,8.342,5,49508
3241,MI0003620,Kentwood,4915,SW,DBP4,7/10/2019,1133757,HAA9,,=,25.825,5,49548
3242,MI0003620,Kentwood,4915,SW,DBP4,7/10/2019,1133757,HAA9,,=,25.825,5,49508
3243,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA5,,=,32.595,5,49548
3244,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA5,,=,32.595,5,49508
3245,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA6Br,,=,13.769,5,49548
3246,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA6Br,,=,13.769,5,49508
3247,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA9,,=,45.053999999999995,5,49548
3248,MI0003620,Kentwood,4915,SW,DBP7,4/1/2019,1112554,HAA9,,=,45.053999999999995,5,49508
3249,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA5,,=,25.675,5,49548
3250,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA5,,=,25.675,5,49508
3251,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA6Br,,=,11.595,5,49548
3252,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA6Br,,=,11.595,5,49508
3253,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA9,,=,35.468,5,49548
3254,MI0003620,Kentwood,4915,SW,DBP7,7/10/2019,1133758,HAA9,,=,35.468,5,49508
3255,MI0003670,L'Anse,20001,SW,EP1,5/7/2018,103930P,manganese,0.4,=,0.495,5,49946
3256,MI0003670,L'Anse,30001,SW,DS1,2/7/2018,500555P,HAA5,,=,17.465999999999998,5,49946
3257,MI0003670,L'Anse,30001,SW,DS1,2/7/2018,500555P,HAA6Br,,=,2.989,5,49946
3258,MI0003670,L'Anse,30001,SW,DS1,2/7/2018,500555P,HAA9,,=,20.455,5,49946
3259,MI0003670,L'Anse,30001,SW,DS1,5/7/2018,503931P,HAA5,,=,20.663,5,49946
3260,MI0003670,L'Anse,30001,SW,DS1,5/7/2018,503931P,HAA6Br,,=,3.4960000000000004,5,49946
3261,MI0003670,L'Anse,30001,SW,DS1,5/7/2018,503931P,HAA9,,=,24.159000000000002,5,49946
3262,MI0003670,L'Anse,30001,SW,DS1,8/15/2018,507250P,HAA5,,=,20.327,5,49946
3263,MI0003670,L'Anse,30001,SW,DS1,8/15/2018,507250P,HAA6Br,,=,2.752,5,49946
3264,MI0003670,L'Anse,30001,SW,DS1,8/15/2018,507250P,HAA9,,=,23.079,5,49946
3265,MI0003670,L'Anse,30001,SW,DS1,11/13/2018,509240P,HAA5,,=,23.449,5,49946
3266,MI0003670,L'Anse,30001,SW,DS1,11/13/2018,509240P,HAA6Br,,=,2.658,5,49946
3267,MI0003670,L'Anse,30001,SW,DS1,11/13/2018,509240P,HAA9,,=,26.107,5,49946
3268,MI0003670,L'Anse,30001,SW,DS2,2/7/2018,500556P,HAA5,,=,17.697,5,49946
3269,MI0003670,L'Anse,30001,SW,DS2,2/7/2018,500556P,HAA6Br,,=,2.505,5,49946
3270,MI0003670,L'Anse,30001,SW,DS2,2/7/2018,500556P,HAA9,,=,20.202,5,49946
3271,MI0003670,L'Anse,30001,SW,DS2,5/7/2018,503932P,HAA5,,=,27.726999999999997,5,49946
3272,MI0003670,L'Anse,30001,SW,DS2,5/7/2018,503932P,HAA6Br,,=,4.091,5,49946
3273,MI0003670,L'Anse,30001,SW,DS2,5/7/2018,503932P,HAA9,,=,31.818,5,49946
3274,MI0003670,L'Anse,30001,SW,DS2,8/15/2018,507251P,HAA5,,=,18.627,5,49946
3275,MI0003670,L'Anse,30001,SW,DS2,8/15/2018,507251P,HAA6Br,,=,2.379,5,49946
3276,MI0003670,L'Anse,30001,SW,DS2,8/15/2018,507251P,HAA9,,=,21.006,5,49946
3277,MI0003670,L'Anse,30001,SW,DS2,11/13/2018,509241P,HAA5,,=,15.412,5,49946
3278,MI0003670,L'Anse,30001,SW,DS2,11/13/2018,509241P,HAA6Br,,=,0.847,5,49946
3279,MI0003670,L'Anse,30001,SW,DS2,11/13/2018,509241P,HAA9,,=,16.259,5,49946
3280,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA5,,=,3.43,5,48814
3281,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA5,,=,3.43,5,48855
3282,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA5,,=,3.43,5,48843
3283,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA6Br,,=,6.77,5,48814
3284,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA6Br,,=,6.77,5,48855
3285,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA6Br,,=,6.77,5,48843
3286,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA9,,=,8.37,5,48814
3287,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA9,,=,8.37,5,48855
3288,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP01,3/12/2019,4224429,HAA9,,=,8.37,5,48843
3289,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA5,,=,3.5810000000000004,5,48814
3290,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA5,,=,3.5810000000000004,5,48855
3291,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA5,,=,3.5810000000000004,5,48843
3292,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA6Br,,=,6.5,5,48814
3293,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA6Br,,=,6.5,5,48855
3294,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA6Br,,=,6.5,5,48843
3295,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA9,,=,8.401,5,48814
3296,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA9,,=,8.401,5,48855
3297,MI0004098,MHOG Sewer & Water Authority,99991,GW,DBP02,3/12/2019,4224430,HAA9,,=,8.401,5,48843
3298,MI0004120,Marquette,4683,SW,DBP2,8/5/2019,1138728,HAA5,,=,14.952,5,49855
3299,MI0004120,Marquette,4683,SW,DBP2,8/5/2019,1138728,HAA6Br,,=,1.689,5,49855
3300,MI0004120,Marquette,4683,SW,DBP2,8/5/2019,1138728,HAA9,,=,16.641,5,49855
3301,MI0004120,Marquette,4683,SW,DBP3,8/5/2019,1138729,HAA5,,=,10.238999999999999,5,49855
3302,MI0004120,Marquette,4683,SW,DBP3,8/5/2019,1138729,HAA6Br,,=,1.401,5,49855
3303,MI0004120,Marquette,4683,SW,DBP3,8/5/2019,1138729,HAA9,,=,11.64,5,49855
3304,MI0004150,Marshall,20001,GW,EP1,2/4/2019,109925P,manganese,0.4,=,1.083,5,49068
3305,MI0004150,Marshall,20001,GW,EP1,7/16/2019,113262P,manganese,0.4,=,2.213,5,49068
3306,MI0004150,Marshall,30001,GW,DS1,2/4/2019,509926P,HAA5,,=,4.974,5,49068
3307,MI0004150,Marshall,30001,GW,DS1,2/4/2019,509926P,HAA6Br,,=,6.4110000000000005,5,49068
3308,MI0004150,Marshall,30001,GW,DS1,2/4/2019,509926P,HAA9,,=,10.686,5,49068
3309,MI0004150,Marshall,30001,GW,DS1,7/16/2019,513263P,HAA5,,=,7.251,5,49068
3310,MI0004150,Marshall,30001,GW,DS1,7/16/2019,513263P,HAA6Br,,=,6.441,5,49068
3311,MI0004150,Marshall,30001,GW,DS1,7/16/2019,513263P,HAA9,,=,12.319,5,49068
3312,MI0004150,Marshall,30001,GW,DS2,2/4/2019,509927P,HAA5,,=,6.297000000000001,5,49068
3313,MI0004150,Marshall,30001,GW,DS2,2/4/2019,509927P,HAA6Br,,=,7.428999999999999,5,49068
3314,MI0004150,Marshall,30001,GW,DS2,2/4/2019,509927P,HAA9,,=,12.914000000000001,5,49068
3315,MI0004150,Marshall,30001,GW,DS2,7/16/2019,513264P,HAA5,,=,2.911,5,49068
3316,MI0004150,Marshall,30001,GW,DS2,7/16/2019,513264P,HAA6Br,,=,0.516,5,49068
3317,MI0004150,Marshall,30001,GW,DS2,7/16/2019,513264P,HAA9,,=,3.427,5,49068
3318,MI0004340,Michigan State University,4003,GW,DBP1,7/16/2019,1135002,HAA5,,=,8.857000000000001,5,48824
3319,MI0004340,Michigan State University,4003,GW,DBP1,7/16/2019,1135002,HAA6Br,,=,3.517,5,48824
3320,MI0004340,Michigan State University,4003,GW,DBP1,7/16/2019,1135002,HAA9,,=,12.374,5,48824
3321,MI0004340,Michigan State University,4003,GW,DBP2,7/16/2019,1135003,HAA5,,=,7.446000000000001,5,48824
3322,MI0004340,Michigan State University,4003,GW,DBP2,7/16/2019,1135003,HAA6Br,,=,2.998,5,48824
3323,MI0004340,Michigan State University,4003,GW,DBP2,7/16/2019,1135003,HAA9,,=,10.444,5,48824
3324,MI0004340,Michigan State University,4003,GW,DBP3,7/16/2019,1135004,HAA5,,=,8.269,5,48824
3325,MI0004340,Michigan State University,4003,GW,DBP3,7/16/2019,1135004,HAA6Br,,=,3.389,5,48824
3326,MI0004340,Michigan State University,4003,GW,DBP3,7/16/2019,1135004,HAA9,,=,11.658,5,48824
3327,MI0004340,Michigan State University,4003,GW,DBP4,7/16/2019,1135005,HAA5,,=,8.629,5,48824
3328,MI0004340,Michigan State University,4003,GW,DBP4,7/16/2019,1135005,HAA6Br,,=,3.345,5,48824
3329,MI0004340,Michigan State University,4003,GW,DBP4,7/16/2019,1135005,HAA9,,=,11.974,5,48824
3330,MI0004340,Michigan State University,5706,GW,TP001,7/16/2019,1135000,germanium,0.3,=,0.311,5,48824
3331,MI0004340,Michigan State University,5706,GW,TP001,7/16/2019,1135000,manganese,0.4,=,98.525,5,48824
3332,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48162
3333,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,49270
3334,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48159
3335,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48140
3336,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48117
3337,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48161
3338,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA5,,=,13.163,5,48131
3339,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48162
3340,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,49270
3341,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48159
3342,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48140
3343,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48117
3344,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48161
3345,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA6Br,,=,7.885,5,48131
3346,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48162
3347,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,49270
3348,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48159
3349,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48140
3350,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48117
3351,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48161
3352,MI0004450,Monroe,4703,SW,DBP1,6/6/2018,3955032,HAA9,,=,19.605,5,48131
3353,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48162
3354,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,49270
3355,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48159
3356,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48140
3357,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48117
3358,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48161
3359,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA5,,=,35.04,5,48131
3360,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48162
3361,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,49270
3362,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48159
3363,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48140
3364,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48117
3365,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48161
3366,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA6Br,,=,20.46,5,48131
3367,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48162
3368,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,49270
3369,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48159
3370,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48140
3371,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48117
3372,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48161
3373,MI0004450,Monroe,4703,SW,DBP1,9/4/2018,4044653,HAA9,,=,52.02,5,48131
3374,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48162
3375,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,49270
3376,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48159
3377,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48140
3378,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48117
3379,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48161
3380,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA5,,=,18.797,5,48131
3381,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48162
3382,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,49270
3383,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48159
3384,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48140
3385,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48117
3386,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48161
3387,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA6Br,,=,8.565,5,48131
3388,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48162
3389,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,49270
3390,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48159
3391,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48140
3392,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48117
3393,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48161
3394,MI0004450,Monroe,4703,SW,DBP1,12/5/2018,4141354,HAA9,,=,26.635,5,48131
3395,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48162
3396,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,49270
3397,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48159
3398,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48140
3399,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48117
3400,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48161
3401,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA5,,=,7.98,5,48131
3402,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48162
3403,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,49270
3404,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48159
3405,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48140
3406,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48117
3407,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48161
3408,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA6Br,,=,9.16,5,48131
3409,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48162
3410,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,49270
3411,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48159
3412,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48140
3413,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48117
3414,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48161
3415,MI0004450,Monroe,4703,SW,DBP1,3/6/2019,4217932,HAA9,,=,15.94,5,48131
3416,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48162
3417,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,49270
3418,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48159
3419,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48140
3420,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48117
3421,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48161
3422,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA5,,=,18.886,5,48131
3423,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48162
3424,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,49270
3425,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48159
3426,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48140
3427,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48117
3428,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48161
3429,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA6Br,,=,10.505999999999998,5,48131
3430,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48162
3431,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,49270
3432,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48159
3433,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48140
3434,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48117
3435,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48161
3436,MI0004450,Monroe,4703,SW,DBP2,6/6/2018,3955033,HAA9,,=,27.706,5,48131
3437,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48162
3438,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,49270
3439,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48159
3440,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48140
3441,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48117
3442,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48161
3443,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA5,,=,27.79,5,48131
3444,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48162
3445,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,49270
3446,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48159
3447,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48140
3448,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48117
3449,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48161
3450,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA6Br,,=,17.14,5,48131
3451,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48162
3452,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,49270
3453,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48159
3454,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48140
3455,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48117
3456,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48161
3457,MI0004450,Monroe,4703,SW,DBP2,9/4/2018,4044654,HAA9,,=,42.01,5,48131
3458,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48162
3459,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,49270
3460,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48159
3461,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48140
3462,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48117
3463,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48161
3464,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA5,,=,6.49,5,48131
3465,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48162
3466,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,49270
3467,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48159
3468,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48140
3469,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48117
3470,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48161
3471,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA6Br,,=,5.472,5,48131
3472,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48162
3473,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,49270
3474,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48159
3475,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48140
3476,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48117
3477,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48161
3478,MI0004450,Monroe,4703,SW,DBP2,12/5/2018,4141355,HAA9,,=,10.962,5,48131
3479,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48162
3480,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,49270
3481,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48159
3482,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48140
3483,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48117
3484,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48161
3485,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA5,,=,6.65,5,48131
3486,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,48162
3487,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,49270
3488,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,48159
3489,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,48140
3490,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,48117
3491,MI0004450,Monroe,4703,SW,DBP2,3/6/2019,4217933,HAA6Br,,=,7.73,5,48161
